year,location,languages
2015,Spain,AngularJS;CoffeeScript;MongoDB;Node.js;Ruby;SQL
2015,Spain,Android;Arduino / Raspberry Pi;C#;iOS;Java;JavaScript;MongoDB;Objective-C;PHP;SQL;SQL Server;Swift;Visual Basic
2015,Spain,Android;AngularJS;Cordova;Java;JavaScript;Node.js;SQL
2015,Spain,Android;AngularJS;C;Cassandra;Java;JavaScript;LAMP;MongoDB;Node.js;PHP;Python;Redis;SQL;reactjs
2015,Sri Lanka,Android;Java;SQL
2015,Sri Lanka,C#;JavaScript
2015,Sri Lanka,"CoffeeScript;Cloud (AWS, GAE, Azure, etc.);JavaScript;Ruby;SQL"
2015,Sri Lanka,AngularJS;Java;JavaScript;LAMP;PHP;SQL;SQL Server
2015,Sri Lanka,Android;C#;Java;JavaScript;Matlab;PHP;SQL
2015,Sri Lanka,AngularJS;C#;JavaScript
2015,Sweden,JavaScript;html;css;sass
2015,Sweden,AngularJS;Cordova;JavaScript;MongoDB;Node.js;Ruby
2015,Sweden,Java;JavaScript
2015,Sweden,AngularJS;C;iOS;JavaScript;Objective-C;Swift
2015,Sweden,C#;JavaScript;SQL Server
2015,Sweden,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;MongoDB;Node.js"
2015,Sweden,C#;JavaScript
2015,Sweden,AngularJS;C#;JavaScript;PHP;SQL;Wordpress
2015,Sweden,AngularJS;CoffeeScript;Go;MongoDB;Node.js;PHP;Python;SQL
2015,Sweden,C#;JavaScript;SQL Server
2015,Sweden,AngularJS;C;C++;C++11;Java;JavaScript;Node.js;SQL
2015,Sweden,AngularJS;iOS;Node.js;Objective-C;CouchDB
2015,Sweden,C#;Java;JavaScript;Node.js
2015,Sweden,C#;Java;JavaScript;PHP;Python;SQL;Windows Phone
2015,Sweden,AngularJS;C#;JavaScript;SQL
2015,Sweden,AngularJS;C;C++;C++11;C#;Matlab;Node.js;Objective-C;Python;Redis;SQL;SQL Server
2015,Sweden,AngularJS;C#;JavaScript;Node.js;SQL;SQL Server
2015,Sweden,Arduino / Raspberry Pi;AngularJS;C#;JavaScript;MongoDB;Node.js;SQL;SQL Server;Windows Phone
2015,Sweden,AngularJS;C#;JavaScript;Sharepoint;SQL Server
2015,Sweden,C;Go;JavaScript;Node.js;PHP;Python;Rust;Wordpress
2015,Sweden,C#;JavaScript;SQL;SQL Server
2015,Sweden,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL Server;Dynamics CRM"
2015,Switzerland,C#;JavaScript;Node.js
2015,Switzerland,C#;JavaScript;LAMP;Node.js;PHP;Python;SQL;Wordpress
2015,Switzerland,C#;JavaScript;SQL;SQL Server
2015,Switzerland,CoffeeScript;Cordova;Ruby;SQL
2015,Switzerland,Java;SQL;Typescript
2015,Switzerland,AngularJS;Java;SQL
2015,Switzerland,JavaScript;PHP;SQL
2015,Switzerland,C++11;C#;SQL Server
2015,Switzerland,JavaScript;Python;SQL;Elasticsearch
2015,Switzerland,Java;JavaScript;SQL;Wordpress
2015,Switzerland,JavaScript;LAMP;PHP;SQL
2015,Switzerland,Android;Arduino / Raspberry Pi;C;C#;Haskell;iOS;Java;JavaScript;Objective-C;PHP;SQL;Swift
2015,Thailand,"Android;AngularJS;C++;Cordova;Cloud (AWS, GAE, Azure, etc.);Go;JavaScript;MongoDB;Node.js;Objective-C;Perl;PHP;Python;Redis;Ruby;Wordpress"
2015,Thailand,AngularJS;C++;JavaScript;MongoDB;Node.js;Python;Ruby
2015,Thailand,Arduino / Raspberry Pi;AngularJS;C;C#;Java;JavaScript;LAMP;PHP;Ruby;SQL;Groovy; Grails; CakePHP
2015,Thailand,JavaScript;PHP;SQL;Wordpress;EmberJS
2015,Trinidad & Tobago,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;Node.js;PHP;Sharepoint;SQL;SQL Server"
2015,Tunisia,Android;C;Java
2015,Tunisia,C;JavaScript;PHP;SQL
2015,Turkey,Java
2015,Turkey,AngularJS;C#;JavaScript;MongoDB;SQL;SQL Server;Visual Basic
2015,Turkey,Cassandra;JavaScript;PHP;SQL;Elasticsearch
2015,Turkey,Android;C#;Java;JavaScript
2015,Turkey,iOS;Objective-C;Python;Swift
2015,Turkey,Java;SQL Server
2015,Turkey,C#;JavaScript;PHP;SQL Server
2015,Turkey,C#
2015,Turkey,Android;AngularJS;C#;iOS;JavaScript;PHP;SQL;SQL Server;MySQL; Knockout
2015,Turkmenistan,Java;JavaScript;PHP;Ruby
2015,Ukraine,AngularJS;CoffeeScript;Cordova;iOS;JavaScript;Ruby;SQL
2015,Ukraine,JavaScript;PHP;SQL;Magento
2015,Ukraine,LAMP;PHP;SQL
2015,Ukraine,AngularJS;Java;JavaScript;Scala
2015,Ukraine,AngularJS;JavaScript
2015,Ukraine,JavaScript;Perl;SQL
2015,Ukraine,AngularJS;C#;JavaScript;Redis;SQL;SQL Server
2015,Ukraine,Android;AngularJS;JavaScript;MongoDB;Node.js
2015,Ukraine,Arduino / Raspberry Pi;AngularJS;C#;JavaScript;Node.js;Salesforce;SQL;SQL Server
2015,Ukraine,C#;JavaScript;SQL
2015,United Arab Emirates,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United Kingdom,"Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;Node.js;PHP;SQL;Wordpress"
2015,United Kingdom,Android;C#;JavaScript;Node.js;SQL;SQL Server;Visual Basic;Windows Phone;Wordpress
2015,United Kingdom,Android;AngularJS;Java;JavaScript;LAMP;PHP;SQL
2015,United Kingdom,C#;iOS;JavaScript;LAMP;Node.js;Perl;PHP;Salesforce;SQL;Wordpress
2015,United Kingdom,AngularJS;C#;iOS;JavaScript;Node.js;Objective-C;SQL Server;Visual Basic
2015,United Kingdom,C#;JavaScript;SQL Server;Visual Basic
2015,United Kingdom,C#;JavaScript;SQL Server;Visual Basic
2015,United Kingdom,"Android;Arduino / Raspberry Pi;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;LAMP;MongoDB;Node.js;PHP;Python;Redis;Ruby;SQL;SQL Server;Wordpress"
2015,United Kingdom,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United Kingdom,Python;SQL;SQL Server;Wordpress
2015,United Kingdom,"Android;C;C++;C#;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;Node.js;Ruby;SQL;SQL Server;Windows Phone"
2015,United Kingdom,LAMP;Node.js;PHP;SQL
2015,United Kingdom,Arduino / Raspberry Pi;C#;JavaScript;PHP;SQL;SQL Server;Wordpress
2015,United Kingdom,"C#;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;Redis;Ruby;Sharepoint"
2015,United Kingdom,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United Kingdom,C#;JavaScript;LAMP;PHP;SQL;SQL Server
2015,United Kingdom,Android;Java;JavaScript;SQL
2015,United Kingdom,Android;Java;JavaScript
2015,United Kingdom,AngularJS;JavaScript;SQL;SQL Server;ASP Classic
2015,United Kingdom,Arduino / Raspberry Pi;C++;JavaScript;PHP;Python;SQL
2015,United Kingdom,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server"
2015,United Kingdom,JavaScript;PHP
2015,United Kingdom,"AngularJS;Cloud (AWS, GAE, Azure, etc.);JavaScript;MongoDB;Ruby"
2015,United Kingdom,Android;C#;SQL;SQL Server;Visual Basic
2015,United Kingdom,AngularJS;C#;SQL;Visual Basic
2015,United Kingdom,Android;Java;JavaScript;PHP;Python;SQL
2015,United Kingdom,"Cloud (AWS, GAE, Azure, etc.);LAMP;PHP;SQL;Wordpress"
2015,United Kingdom,AngularJS;C++;C++11;Go;JavaScript;PHP;SQL
2015,United Kingdom,C#;Java;JavaScript;Node.js;Salesforce;SQL;SQL Server
2015,United Kingdom,"Android;Cloud (AWS, GAE, Azure, etc.);JavaScript;MongoDB;Node.js;Python;Redis;SQL;SQL Server"
2015,United Kingdom,C#;JavaScript;SQL Server;Visual Basic
2015,United Kingdom,Java;JavaScript;Scala;SQL
2015,United Kingdom,JavaScript;PHP;SQL
2015,United Kingdom,JavaScript;PHP;SQL
2015,United Kingdom,C#;JavaScript;SQL
2015,United Kingdom,Go;JavaScript;LAMP;MongoDB;Node.js;Objective-C;Perl;PHP;Python;Redis;Ruby;SQL;Wordpress
2015,United Kingdom,AngularJS;Java;JavaScript
2015,United Kingdom,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;MongoDB;Node.js;Redis;Sharepoint;SQL Server"
2015,United Kingdom,C#;Ruby
2015,United Kingdom,JavaScript;PHP
2015,United Kingdom,Android;C#;Java;JavaScript;SQL Server
2015,United Kingdom,JavaScript;LAMP;PHP
2015,United Kingdom,AngularJS;Java;JavaScript;Node.js;Objective-C;PHP;Python;Swift;Wordpress
2015,United Kingdom,"Android;AngularJS;C#;Cordova;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;Node.js;SQL Server;Windows Phone"
2015,United Kingdom,C#;JavaScript;SQL;SQL Server
2015,United Kingdom,AngularJS;JavaScript;Node.js;Scala;SQL
2015,United Kingdom,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;MongoDB;Node.js;SQL;SQL Server"
2015,United Kingdom,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server;Windows Phone"
2015,United Kingdom,C#;JavaScript;Sharepoint;SQL;SQL Server
2015,United Kingdom,Android;Arduino / Raspberry Pi;C#;iOS;PHP;SQL;Wordpress
2015,United Kingdom,JavaScript;LAMP;Node.js;PHP;SQL;Wordpress
2015,United Kingdom,JavaScript;Python;SQL
2015,United Kingdom,C;C++;JavaScript;SQL;SQL Server;Delphi
2015,United Kingdom,CoffeeScript;Clojure;Haskell;MongoDB;Python;Scala;SQL
2015,United Kingdom,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server"
2015,United Kingdom,C#;JavaScript;MongoDB
2015,United Kingdom,Android;AngularJS;C#;Cordova;F#;Java;JavaScript;SQL Server
2015,United Kingdom,"Arduino / Raspberry Pi;AngularJS;C;C#;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript"
2015,United Kingdom,Java;JavaScript;PHP;SQL;Wordpress
2015,United Kingdom,C#;JavaScript;SQL Server
2015,United Kingdom,Android;C#;Java;JavaScript;PHP;SQL;SQL Server
2015,United Kingdom,C#;JavaScript
2015,United Kingdom,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United Kingdom,Cordova;Java;JavaScript;LAMP;PHP;SQL
2015,United Kingdom,Android;C#;JavaScript;SQL;SQL Server;Windows Phone
2015,United Kingdom,Arduino / Raspberry Pi;Java;JavaScript;LAMP;Node.js;SQL
2015,United Kingdom,Android;AngularJS;C;C++;C++11;C#;Go;iOS;Java;JavaScript;LAMP;MongoDB;Node.js;Objective-C;Perl;PHP;Python;Redis;Ruby;SQL;SQL Server;Windows Phone
2015,United Kingdom,C#;JavaScript;SQL Server
2015,United Kingdom,C#;CoffeeScript;JavaScript;MongoDB;Node.js
2015,United Kingdom,AngularJS;JavaScript;LAMP;PHP;SQL
2015,United Kingdom,C;C++;JavaScript;Python
2015,United Kingdom,AngularJS;JavaScript;MongoDB;Python;Redis
2015,United Kingdom,C#;JavaScript;Node.js;SQL;SQL Server
2015,United Kingdom,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server"
2015,United Kingdom,AngularJS;Hadoop;Java;JavaScript;Python;R;Scala
2015,United Kingdom,JavaScript;PHP;Redis;SQL
2015,United Kingdom,Java;Python
2015,United Kingdom,Android;AngularJS;C#;Cordova;JavaScript;Node.js;Python;SQL;SQL Server;Visual Basic
2015,United Kingdom,Android;Java;JavaScript;Salesforce;SQL;SQL Server
2015,United Kingdom,AngularJS;C++;C#;JavaScript;Node.js;SQL Server
2015,United Kingdom,JavaScript;PHP
2015,United Kingdom,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;MongoDB;Node.js;Objective-C;SQL Server"
2015,United Kingdom,C;C++;C++11;C#;Java;JavaScript;LAMP;PHP;Python;SQL;SQL Server
2015,United Kingdom,C#;F#;JavaScript;PHP;SQL Server;Visual Basic
2015,United Kingdom,Android;CoffeeScript;Java;JavaScript;Scala
2015,United Kingdom,Java;JavaScript
2015,United Kingdom,AngularJS;JavaScript;MongoDB;Node.js
2015,United Kingdom,C#;iOS;Objective-C;SQL Server
2015,United Kingdom,C#;JavaScript;PHP;SQL;SQL Server;Wordpress
2015,United Kingdom,C#;JavaScript
2015,United Kingdom,PHP;SQL
2015,United Kingdom,Arduino / Raspberry Pi;AngularJS;JavaScript;Node.js
2015,United Kingdom,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server;Visual Basic;Windows Phone"
2015,United Kingdom,C#;JavaScript;SQL;SQL Server
2015,United Kingdom,Android;C++11;JavaScript;Node.js;PHP;Python
2015,United Kingdom,C#;Python;SQL Server
2015,United Kingdom,JavaScript;SQL;SQL Server
2015,United Kingdom,C#;JavaScript;SQL;SQL Server;Visual Basic;Wordpress
2015,United Kingdom,AngularJS;C#;JavaScript;Node.js;SQL;TypeScript
2015,United Kingdom,Java;JavaScript;ExtJS
2015,United Kingdom,C#;JavaScript;SQL Server
2015,United Kingdom,C++;C#;JavaScript;SQL Server
2015,United Kingdom,JavaScript;MongoDB;Node.js;Elasticsearch
2015,United Kingdom,C#;Haskell;Python;Redis;Scala;SQL;SQL Server
2015,United Kingdom,C++;JavaScript;PHP;SQL;Wordpress
2015,United Kingdom,C#;JavaScript
2015,United Kingdom,JavaScript;Node.js;PHP;Swift
2015,United Kingdom,"Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;Node.js;PHP;Redis;SQL;Wordpress"
2015,United Kingdom,C#;JavaScript;SQL;SQL Server
2015,United Kingdom,C#;JavaScript;SQL Server;Visual Basic
2015,United Kingdom,C#;JavaScript;SQL;SQL Server
2015,United Kingdom,C#;JavaScript;SQL;SQL Server
2015,United Kingdom,AngularJS;JavaScript;MongoDB;Node.js
2015,United Kingdom,C#;SQL;SQL Server
2015,United Kingdom,C++;JavaScript;Ruby;SQL
2015,United Kingdom,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;MongoDB;SQL Server"
2015,United States,JavaScript;PHP;SQL;Wordpress
2015,United States,JavaScript;LAMP;PHP;SQL;Wordpress
2015,United States,C;Hadoop;Java;JavaScript;Python
2015,United States,C#;JavaScript;PHP;SQL
2015,United States,"AngularJS;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;Node.js;Python;Redis;Ruby;Scala;SQL;Swift"
2015,United States,Android;AngularJS;C#;JavaScript;MongoDB;Node.js;Perl
2015,United States,JavaScript;Perl;PHP;SQL
2015,United States,JavaScript;LAMP;PHP;Sharepoint;SQL;SQL Server;Wordpress
2015,United States,C#;JavaScript;Node.js;SQL Server
2015,United States,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United States,Java;JavaScript;Python;SQL
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,Arduino / Raspberry Pi;CoffeeScript;JavaScript;LAMP;PHP;Python;Ruby;SPARQL
2015,United States,AngularJS;JavaScript;Ruby;SQL
2015,United States,C#;Cordova;JavaScript;SQL Server
2015,United States,C;Java;JavaScript
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,Java;JavaScript;SQL
2015,United States,C#;JavaScript;MongoDB;Ruby;SQL Server;Rails
2015,United States,CoffeeScript;JavaScript;Python;Ruby
2015,United States,AngularJS;CoffeeScript;Go;Java;JavaScript;Node.js;Salesforce;Scala;SQL
2015,United States,C#;JavaScript;Python
2015,United States,C#;SQL Server
2015,United States,"AngularJS;Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;Node.js;PHP;SQL;SQL Server"
2015,United States,"Android;C;C#;Cloud (AWS, GAE, Azure, etc.);LAMP;MongoDB;Node.js;PHP;Python;SQL;SQL Server"
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,AngularJS;Java;JavaScript;SQL
2015,United States,AngularJS;C#;JavaScript;SQL;SQL Server
2015,United States,C#;JavaScript
2015,United States,C++;C#;JavaScript;Python;Ruby;SQL;SQL Server
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript"
2015,United States,Java;JavaScript;SQL
2015,United States,"AngularJS;CoffeeScript;Cloud (AWS, GAE, Azure, etc.);Go;Java;JavaScript;MongoDB;Node.js"
2015,United States,Arduino / Raspberry Pi;C++;C#;JavaScript;MongoDB;Node.js;Python;SQL
2015,United States,AngularJS;C++;C++11;JavaScript;Node.js;Python
2015,United States,"Arduino / Raspberry Pi;AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);F#;iOS;JavaScript;Objective-C;SQL;Swift"
2015,United States,AngularJS;Java;JavaScript;Node.js;Perl;PHP
2015,United States,AngularJS;C#;iOS;JavaScript;LAMP;PHP;SQL;SQL Server;Windows Phone
2015,United States,"Android;C;C++;C#;Cordova;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;LAMP;Matlab;Node.js;PHP;Sharepoint;SQL;SQL Server;Visual Basic;Windows Phone"
2015,United States,AngularJS;C#;JavaScript;Node.js;SQL;SQL Server
2015,United States,AngularJS;JavaScript;LAMP;Perl;PHP;Python;SQL
2015,United States,AngularJS;C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United States,Android;Cassandra;Java;JavaScript;SQL
2015,United States,C++;C++11;C#;JavaScript;SQL;SQL Server;Netduino
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL Server"
2015,United States,Java;JavaScript;SQL;SQL Server
2015,United States,C;C++;Java;JavaScript;SQL
2015,United States,JavaScript;Perl;SQL
2015,United States,AngularJS;C++11;C#;Cordova;JavaScript;MongoDB;Node.js
2015,United States,"C#;Cassandra;Cloud (AWS, GAE, Azure, etc.);Go;JavaScript;MongoDB;Node.js;Redis;SQL;SQL Server;gemfire; sqlfire; rabbitmq"
2015,United States,C#;JavaScript;SQL;SQL Server;d3.js; knockout.js
2015,United States,Hadoop;Java;JavaScript;SQL;SQL Server;Visual Basic
2015,United States,Java
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server"
2015,United States,"AngularJS;C++;Cassandra;Cloud (AWS, GAE, Azure, etc.);Go;Hadoop;Java;JavaScript;Scala;SQL;SQL Server"
2015,United States,"Android;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;LAMP;MongoDB;Node.js;PHP"
2015,United States,C#;SQL Server
2015,United States,"AngularJS;Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;PHP;Python;R;Redis;SQL;SQL Server;Wordpress"
2015,United States,"Android;C#;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;Redis;Salesforce;SQL;SQL Server"
2015,United States,AngularJS;Cordova;JavaScript;Ruby
2015,United States,AngularJS;C#;CoffeeScript;JavaScript;SQL;SQL Server;Visual Basic
2015,United States,C#;Java;JavaScript
2015,United States,"Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;Coldfusion"
2015,United States,Java;JavaScript;MongoDB;Node.js;Redis;SQL
2015,United States,C#;F#;SQL Server
2015,United States,AngularJS;Java;JavaScript;Perl;PHP;Python;Scala;SQL
2015,United States,AngularJS;JavaScript;MongoDB;Node.js;Python;SQL
2015,United States,AngularJS;C#;JavaScript;SQL Server
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL;SQL Server"
2015,United States,AngularJS;JavaScript;Python
2015,United States,C#;iOS;Objective-C;SQL
2015,United States,"Cloud (AWS, GAE, Azure, etc.);JavaScript;Redis;Ruby"
2015,United States,"C;C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;Node.js;PHP;Redis;SQL;Common lisp"
2015,United States,AngularJS;C;C++;Go;Java;JavaScript;Objective-C;R
2015,United States,JavaScript;PHP;Ruby;SQL
2015,United States,Java;JavaScript;MongoDB;Node.js;Redis;SQL;SQL Server
2015,United States,"CoffeeScript;Cloud (AWS, GAE, Azure, etc.);JavaScript;Node.js;Redis;SQL"
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,"CoffeeScript;Cloud (AWS, GAE, Azure, etc.);Go;JavaScript;Node.js;Python;Redis"
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript"
2015,United States,"CoffeeScript;Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;Python;Ruby"
2015,United States,AngularJS;Java;JavaScript
2015,United States,AngularJS;C#;JavaScript;Node.js;PHP;SQL;SQL Server
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,C#;JavaScript;Sharepoint;SQL;SQL Server
2015,United States,CoffeeScript;Haskell;MongoDB;Node.js;Redis
2015,United States,C#;JavaScript;SQL;SQL Server;Typescript
2015,United States,JavaScript;PHP;Python;SQL;UnityScript
2015,United States,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript"
2015,United States,JavaScript;PHP
2015,United States,C#;JavaScript;Visual Basic
2015,United States,AngularJS;C++;C++11;Java;JavaScript;Node.js;Objective-C;SQL;SQL Server
2015,United States,C++;JavaScript;Python;Scheme; MongoDB
2015,United States,C#
2015,United States,C;iOS;JavaScript;Objective-C;Python;Redis;SQL;Swift
2015,United States,JavaScript;Python;SQL
2015,United States,AngularJS;JavaScript;LAMP;Node.js;PHP;Redis;SQL
2015,United States,Android;C++;Java;JavaScript;Python
2015,United States,AngularJS;JavaScript;MongoDB;Node.js;PHP;Redis
2015,United States,PHP;Python
2015,United States,Java;JavaScript;SQL
2015,United States,C#;Go;JavaScript;Node.js;Python;SQL;SQL Server
2015,United States,"Android;AngularJS;C#;CoffeeScript;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;MongoDB;Node.js;Objective-C;Perl;PHP;Python;Redis;Ruby;Swift;Visual Basic"
2015,United States,AngularJS;Cassandra;Hadoop;Java;JavaScript;Node.js;Python;Scala;Spark
2015,United States,AngularJS;C#;JavaScript;Objective-C;PHP;SQL
2015,United States,C#;iOS;JavaScript;LAMP;Objective-C;PHP
2015,United States,C;C++;C++11;C#
2015,United States,C#;JavaScript;Node.js;SQL Server
2015,United States,AngularJS;C#;JavaScript;SQL Server
2015,United States,Android;C#;Java;JavaScript;LAMP;PHP;Python;SQL;Wordpress
2015,United States,AngularJS;C#;JavaScript;MongoDB;Node.js
2015,United States,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL Server;DurandalJS; KnockoutJS"
2015,United States,AngularJS;C#;JavaScript;SQL Server
2015,United States,AngularJS;C#;Java;JavaScript;SQL;SQL Server
2015,United States,AngularJS;Java;JavaScript;Scala
2015,United States,C#;CoffeeScript;JavaScript;SQL;SQL Server
2015,United States,AngularJS;C#;Cordova;JavaScript;PHP;SQL
2015,United States,AngularJS;JavaScript;LAMP;Node.js;PHP
2015,United States,"Cloud (AWS, GAE, Azure, etc.);LAMP;MongoDB;Redis;Ruby"
2015,United States,"AngularJS;Cordova;Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;MongoDB;Node.js;PHP;Redis;Wordpress;React"
2015,United States,Android;Java;JavaScript;SQL;SQL Server
2015,United States,C++;iOS;Java;JavaScript;Python;Swift
2015,United States,Android;Arduino / Raspberry Pi;AngularJS;C#;iOS;Java;JavaScript;Objective-C;R;SQL;SQL Server
2015,United States,Android;Java;JavaScript;SQL
2015,United States,Android;Arduino / Raspberry Pi;C#;Cordova;JavaScript;LAMP;PHP;SQL;SQL Server;Visual Basic;Wordpress
2015,United States,Android;Arduino / Raspberry Pi;C++;C++11;Java;Matlab;Scala
2015,United States,Android;Arduino / Raspberry Pi;AngularJS;C;C++;C#;CoffeeScript;JavaScript;LAMP;MongoDB;Node.js;PHP;Python;Redis;SQL;Wordpress
2015,United States,AngularJS;C++;JavaScript;PHP;SQL;Wordpress
2015,United States,C#;JavaScript;Python;Redis;SQL;SQL Server;VBScript; PowerShell
2015,United States,C#;JavaScript;LAMP;Node.js;PHP;Python
2015,United States,C#;JavaScript;SQL;SQL Server;Windows Phone
2015,United States,AngularJS;JavaScript;LAMP;Node.js;PHP
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;SQL Server;Visual Basic"
2015,United States,Android;iOS;JavaScript;Objective-C;PHP
2015,United States,C#;JavaScript;SQL
2015,United States,"AngularJS;C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;Sharepoint;SQL;SQL Server;Windows Phone"
2015,United States,Android;C#;iOS;JavaScript;MongoDB;Node.js;PHP;Python
2015,United States,Java;Salesforce;SQL
2015,United States,Android;Haskell;Java;JavaScript;Swift;OCaml
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,"AngularJS;CoffeeScript;Cloud (AWS, GAE, Azure, etc.);JavaScript;Node.js;Ruby;SQL;Chef; PostgreSQL"
2015,United States,C#;JavaScript
2015,United States,AngularJS;C#;CoffeeScript;JavaScript;MongoDB;Node.js
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,AngularJS;C++;C++11;Go;Java;JavaScript;LAMP;Node.js;PHP;Python;Redis;SQL;SQL Server
2015,United States,AngularJS;C#;JavaScript;SQL;SQL Server
2015,United States,C#;JavaScript;Ruby;SQL Server;Windows Phone
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;SQL Server;Wordpress"
2015,United States,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United States,JavaScript;Python;SQL;Wordpress
2015,United States,JavaScript;LAMP;PHP;SQL;MySQL
2015,United States,Ruby
2015,United States,Java;JavaScript;LAMP;PHP;SQL
2015,United States,JavaScript;PHP;Wordpress
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;Ruby;SQL Server;Visual Basic"
2015,United States,C#;JavaScript;SQL;SQL Server
2015,United States,JavaScript;LAMP;PHP;SQL;SQL Server
2015,United States,"C#;Cloud (AWS, GAE, Azure, etc.);JavaScript;Sharepoint;SQL Server"
2015,United States,C#;JavaScript;SQL;SQL Server;Visual Basic
2015,United States,C#;CoffeeScript;Redis;Ruby
2015,United States,C#;JavaScript;SQL;Visual Basic
2015,United States,Java;JavaScript;SQL;Groovy; Grails; Spring
2015,United States,CoffeeScript;Java;JavaScript;Python;Ruby;Rust;Salesforce;SQL;SQL Server;ColdFusion
2015,United States,Arduino / Raspberry Pi;C++;C#;JavaScript;SQL;SQL Server;Windows Phone
2015,United States,JavaScript;Objective-C;Python
2015,United States,AngularJS;iOS;JavaScript;Node.js;Swift
2015,United States,C#;JavaScript;Sharepoint;SQL;SQL Server
2015,United States,"Arduino / Raspberry Pi;C#;Cordova;Cloud (AWS, GAE, Azure, etc.);JavaScript;LAMP;Objective-C;PHP;Wordpress"
2015,United States,iOS;PHP;SQL Server
2015,United States,C#;JavaScript;Node.js;SQL;SQL Server;Windows Phone
2015,United States,C#;Java;JavaScript;SQL
2015,United States,Android;AngularJS;Go;JavaScript;LAMP;Matlab;Node.js;PHP;Python;Redis;SQL
2015,United States,Java;JavaScript;Python;Scala;Lisp; Ember
2015,United States,C#;JavaScript;SQL
2015,United States,Java;JavaScript;Node.js;Ruby;Scala
2015,United States,C++;Java;JavaScript;Objective-C;Salesforce
2015,United States,AngularJS;JavaScript;MongoDB;Python;SQL
2015,United States,"AngularJS;C;C#;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;MongoDB;Node.js;Objective-C;Python;Ruby"
2015,United States,JavaScript;Node.js;Salesforce
2015,United States,JavaScript;Redis;Scala;SQL
2015,United States,AngularJS;C#;JavaScript;PHP;SQL;SQL Server
2015,United States,C#;JavaScript;LAMP;PHP;SQL;SQL Server;Visual Basic;PowerShell
